CollectionDate,State,Subtype
8/1/2013,California,-N/A-
7/18/2012,California,H2N3
8/6/2012,California,H2N3
7/11/2012,California,H3N8
8/20/2012,California,-N/A-
8/10/2012,California,H2N3
8/6/2012,California,H11N2
7/25/2013,California,-N/A-
8/1/2012,California,H2N3
7/24/2013,California,-N/A-
8/20/2012,California,-N/A-
7/25/2013,California,-N/A-
8/10/2012,California,-N/A-
7/23/2013,California,-N/A-
8/6/2012,California,H4N6
7/25/2012,California,-N/A-
10/21/2012,California,-N/A-
8/1/2013,California,H4N6
8/17/2012,California,-N/A-
7/24/2013,California,H5N5
7/30/2013,California,-N/A-
7/11/2012,California,H3N8
8/20/2012,California,-N/A-
7/24/2013,California,-N/A-
7/31/2013,California,-N/A-
7/31/2013,California,-N/A-
7/11/2012,California,H2N3
7/30/2013,California,-N/A-
7/31/2013,California,-N/A-
7/24/2013,California,H5N5
8/1/2013,California,H4N6
7/22/2013,California,-N/A-
7/23/2012,California,H3N8
8/17/2012,California,-N/A-
7/31/2013,California,-N/A-
8/1/2013,California,-N/A-
7/25/2012,California,H2N3
8/3/2012,California,H2N3
8/10/2012,California,H2N3
8/10/2012,California,-N/A-
8/1/2012,California,H2N7
8/1/2012,California,-N/A-
7/16/2012,California,H2N3
7/27/2012,California,H3N8
8/1/2013,California,-N/A-
7/25/2013,California,-N/A-
7/31/2013,California,-N/A-
7/22/2013,California,H5N5
7/31/2013,California,-N/A-
7/30/2013,California,-N/A-
7/30/2013,California,-N/A-
8/1/2013,California,N6
8/8/2012,California,-N/A-
11/14/2012,California,-N/A-
7/30/2013,California,-N/A-
8/24/2012,California,H4N6
7/22/2013,California,H5N5
8/3/2012,California,-N/A-
7/24/2013,California,-N/A-
8/6/2012,California,H2N3
7/23/2013,California,H5N5
7/23/2013,California,-N/A-
7/31/2013,California,-N/A-
8/10/2012,California,-N/A-
7/16/2012,California,-N/A-
7/22/2013,California,-N/A-
8/24/2012,California,-N/A-
7/30/2013,California,H5N5
7/31/2013,California,-N/A-
7/20/2012,California,Mixed
7/23/2013,California,H5N5
8/10/2013,California,-N/A-
7/23/2013,California,-N/A-
7/16/2012,California,-N/A-
8/8/2012,California,-N/A-
8/24/2012,California,-N/A-
8/8/2012,California,-N/A-
7/23/2013,California,H5N5
8/6/2012,California,-N/A-
7/31/2013,California,-N/A-
7/22/2013,California,H4N6
7/31/2013,California,-N/A-
7/27/2012,California,-N/A-
8/6/2012,California,-N/A-
7/23/2012,California,-N/A-
8/22/2012,California,-N/A-
8/8/2012,California,-N/A-
7/30/2013,California,H5N5
7/24/2013,California,-N/A-
8/17/2012,California,-N/A-
11/3/2012,California,-N/A-
7/24/2013,California,-N/A-
8/6/2012,California,-N/A-
7/23/2012,California,-N/A-
8/20/2012,California,H2N3
8/9/2013,California,-N/A-
7/31/2013,California,-N/A-
7/31/2013,California,-N/A-
7/30/2013,California,H5N5
8/1/2013,California,-N/A-
7/31/2013,California,-N/A-
7/24/2013,California,-N/A-
8/6/2012,California,H2N3
8/20/2012,California,-N/A-
8/6/2012,California,H3N8
7/23/2013,California,H5N5
8/10/2012,California,-N/A-
7/16/2012,California,H2N3
7/25/2013,California,-N/A-
7/18/2012,California,-N/A-
7/22/2013,California,-N/A-
7/31/2013,California,-N/A-
8/1/2012,California,-N/A-
7/25/2012,California,-N/A-
7/20/2012,California,-N/A-
8/8/2012,California,-N/A-
8/22/2012,California,-N/A-
7/18/2013,California,H4N6
7/30/2013,California,Mixed
7/23/2013,California,H4N6
8/22/2012,California,-N/A-
7/16/2012,California,-N/A-
7/22/2013,California,H5N5
7/16/2012,California,H2N3
7/23/2013,California,-N/A-
7/23/2013,California,H5N5
7/22/2013,California,"Mixed,mixed(Mixed"
7/30/2013,California,H5N5
7/22/2013,California,-N/A-
7/17/2012,California,-N/A-
7/18/2012,California,-N/A-
8/10/2012,California,-N/A-
7/31/2013,California,-N/A-
12/1/2012,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
5/25/2013,California,-N/A-
5/25/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
5/25/2013,California,-N/A-
5/25/2013,California,-N/A-
5/25/2013,California,-N/A-
7/9/2013,California,-N/A-
7/9/2013,California,-N/A-
7/8/2013,California,-N/A-
7/9/2013,California,-N/A-
5/25/2013,California,-N/A-
5/25/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
5/25/2013,California,-N/A-
5/25/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
5/25/2013,California,-N/A-
7/8/2013,California,-N/A-
8/6/2012,California,-N/A-
8/1/2013,California,-N/A-
8/10/2013,California,-N/A-
7/25/2013,California,-N/A-
8/1/2013,California,-N/A-
7/25/2013,California,-N/A-
10/21/2012,California,H6N1
10/21/2012,California,-N/A-
10/24/2012,California,-N/A-
1/19/2013,California,-N/A-
10/24/2012,California,-N/A-
10/24/2012,California,-N/A-
10/24/2012,California,-N/A-
1/19/2013,California,-N/A-
12/15/2012,California,-N/A-
1/26/2013,California,H11N9
10/27/2012,California,-N/A-
1/12/2013,California,-N/A-
10/27/2012,California,-N/A-
10/21/2012,California,H6N2
10/31/2012,California,-N/A-
7/3/2013,California,-N/A-
7/3/2013,California,-N/A-
1/19/2013,California,-N/A-
1/19/2013,California,-N/A-
12/30/2012,California,H11N2
12/30/2012,California,-N/A-
1/19/2013,California,-N/A-
10/31/2012,California,-N/A-
10/31/2012,California,-N/A-
11/14/2012,California,-N/A-
12/1/2012,California,-N/A-
12/1/2012,California,-N/A-
7/8/2013,California,-N/A-
7/9/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
5/25/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
5/25/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
7/8/2013,California,-N/A-
5/25/2013,California,-N/A-
7/8/2013,California,-N/A-
5/25/2013,California,-N/A-
7/9/2013,California,-N/A-
5/25/2013,California,-N/A-
7/9/2013,California,-N/A-
11/14/2012,California,-N/A-
11/14/2012,California,-N/A-
11/14/2012,California,-N/A-
1/26/2013,California,-N/A-
3/31/2012,California,-N/A-
3/24/2012,California,-N/A-
3/30/2012,California,-N/A-
3/30/2012,California,-N/A-
3/31/2012,California,-N/A-
3/31/2012,California,-N/A-
3/11/2012,California,H16N3
3/10/2012,California,-N/A-
3/30/2012,California,-N/A-
3/30/2012,California,-N/A-
3/31/2012,California,-N/A-
3/31/2012,California,-N/A-
3/31/2012,California,-N/A-
3/31/2012,California,-N/A-
3/31/2012,California,-N/A-
3/30/2012,California,-N/A-
3/31/2012,California,-N/A-
7/31/2012,California,-N/A-
7/30/2013,California,H5N5
7/23/2013,California,H5N5
8/24/2012,California,H9N2
8/1/2013,California,-N/A-
7/23/2013,California,-N/A-
8/10/2012,California,-N/A-
7/31/2013,California,-N/A-
7/25/2012,California,-N/A-
7/24/2013,California,-N/A-
7/13/2012,California,-N/A-
7/30/2013,California,"H4,H4N6"
7/23/2013,California,H5N5
7/22/2013,California,H5N5
8/10/2012,California,-N/A-
7/16/2012,California,-N/A-
8/22/2012,California,-N/A-
7/30/2013,California,-N/A-
7/30/2013,California,H5N5
7/23/2013,California,H4N6
8/1/2013,California,H5N5
7/25/2013,California,-N/A-
7/30/2013,California,-N/A-
7/25/2013,California,-N/A-
10/24/2012,California,-N/A-
11/22/2014,California,-N/A-
12/3/2014,California,-N/A-
12/3/2014,California,-N/A-
12/5/2015,California,-N/A-
10/31/2015,California,-N/A-
10/31/2015,California,-N/A-
10/27/2015,California,-N/A-
12/5/2015,California,-N/A-
12/5/2015,California,-N/A-
12/5/2015,California,-N/A-
12/5/2015,California,-N/A-
1/3/2015,California,-N/A-
10/31/2015,California,-N/A-
12/5/2015,California,-N/A-
12/5/2015,California,-N/A-
1/11/2015,California,-N/A-
12/5/2015,California,-N/A-
10/27/2015,California,-N/A-
12/3/2014,California,-N/A-
12/5/2015,California,-N/A-
12/5/2015,California,-N/A-
10/27/2015,California,-N/A-
12/5/2015,California,-N/A-
1/25/2015,California,-N/A-
1/16/2016,California,-N/A-
10/6/2015,California,-N/A-
12/5/2015,California,-N/A-
12/3/2014,California,-N/A-
12/3/2014,California,-N/A-
10/18/2014,California,-N/A-
12/5/2015,California,-N/A-
10/31/2015,California,-N/A-
12/3/2014,California,-N/A-
12/13/2015,California,-N/A-
10/6/2015,California,-N/A-
10/31/2015,California,-N/A-
10/27/2015,California,-N/A-
1/3/2015,California,-N/A-
8/12/2014,California,-N/A-
7/23/2014,California,-N/A-
7/23/2014,California,-N/A-
1/3/2015,California,-N/A-
7/23/2014,California,-N/A-
10/25/2014,California,-N/A-
7/23/2014,California,-N/A-
1/17/2015,California,-N/A-
8/12/2014,California,-N/A-
8/12/2014,California,-N/A-
10/25/2014,California,-N/A-
7/23/2014,California,-N/A-
7/23/2014,California,-N/A-
12/20/2014,California,-N/A-
7/23/2014,California,-N/A-
7/23/2014,California,-N/A-
10/18/2014,California,-N/A-
7/23/2014,California,-N/A-
10/18/2014,California,-N/A-
7/23/2014,California,-N/A-
1/17/2015,California,-N/A-
1/16/2016,California,-N/A-
1/16/2016,California,-N/A-
1/16/2016,California,-N/A-
1/16/2016,California,-N/A-
1/16/2016,California,-N/A-
1/16/2016,California,-N/A-
1/24/2016,California,-N/A-
10/18/2014,California,-N/A-
10/27/2015,California,-N/A-
10/27/2015,California,-N/A-
1/16/2016,California,-N/A-
1/3/2015,California,-N/A-
1/13/2016,California,-N/A-
1/17/2015,California,-N/A-
1/13/2016,California,-N/A-
11/22/2014,California,-N/A-
1/17/2015,California,-N/A-
1/17/2015,California,-N/A-
11/22/2014,California,-N/A-
1/30/2016,California,-N/A-
10/18/2014,California,-N/A-
1/30/2016,California,-N/A-
1/17/2015,California,-N/A-
12/20/2014,California,-N/A-
11/22/2014,California,-N/A-
1/17/2015,California,-N/A-
10/18/2014,California,-N/A-
12/20/2014,California,-N/A-
10/27/2015,California,-N/A-
10/18/2014,California,-N/A-
1/25/2015,California,-N/A-
12/13/2015,California,-N/A-
12/13/2015,California,-N/A-
12/13/2015,California,-N/A-
11/22/2015,California,-N/A-
12/20/2014,California,-N/A-
1/17/2015,California,-N/A-
10/18/2014,California,-N/A-
1/16/2016,California,-N/A-
8/3/2016,California,-N/A-
7/21/2016,California,-N/A-
8/2/2016,California,-N/A-
8/3/2016,California,-N/A-
11/8/2015,California,-N/A-
8/2/2016,California,-N/A-
8/1/2016,California,-N/A-
8/2/2016,California,-N/A-
8/10/2016,California,-N/A-
8/10/2016,California,-N/A-
1/16/2016,California,-N/A-
11/22/2014,California,-N/A-
10/27/2015,California,-N/A-
9/30/2015,California,-N/A-
10/27/2015,California,-N/A-
12/13/2015,California,-N/A-
10/27/2015,California,-N/A-
12/5/2015,California,-N/A-
10/31/2015,California,-N/A-
10/27/2015,California,-N/A-
9/30/2015,California,-N/A-
1/16/2016,California,-N/A-
10/31/2015,California,-N/A-
1/24/2016,California,-N/A-
11/1/2015,California,-N/A-
8/13/2016,California,-N/A-
10/24/2015,California,-N/A-
10/27/2015,California,-N/A-
11/7/2015,California,-N/A-
10/27/2015,California,-N/A-
7/18/2016,California,-N/A-
7/28/2016,California,-N/A-
7/24/2016,California,-N/A-
7/18/2016,California,-N/A-
6/30/2016,California,-N/A-
7/18/2016,California,-N/A-
8/2/2016,California,-N/A-
8/2/2016,California,-N/A-
7/30/2016,California,-N/A-
6/30/2016,California,-N/A-
6/30/2016,California,-N/A-
7/6/2016,California,-N/A-
7/25/2016,California,-N/A-
7/6/2016,California,-N/A-
8/2/2016,California,-N/A-
8/2/2016,California,-N/A-
7/30/2016,California,-N/A-
8/2/2016,California,-N/A-
7/6/2016,California,-N/A-
8/2/2016,California,-N/A-
7/21/2016,California,-N/A-
7/19/2016,California,-N/A-
8/1/2016,California,-N/A-
11/8/2015,California,-N/A-
8/10/2016,California,-N/A-
7/18/2016,California,-N/A-
8/2/2016,California,-N/A-
7/27/2016,California,-N/A-
7/18/2016,California,-N/A-
7/27/2016,California,-N/A-
8/2/2016,California,-N/A-
8/1/2016,California,-N/A-
10/24/2015,California,-N/A-
8/2/2016,California,-N/A-
8/3/2016,California,-N/A-
7/7/2016,California,-N/A-
7/27/2016,California,-N/A-
7/26/2016,California,-N/A-
8/3/2016,California,-N/A-
8/1/2016,California,-N/A-
8/3/2016,California,-N/A-
7/18/2016,California,-N/A-
6/30/2016,California,-N/A-
8/2/2016,California,-N/A-
8/3/2016,California,-N/A-
8/2/2016,California,-N/A-
7/27/2016,California,-N/A-
7/26/2016,California,-N/A-
1/16/2016,California,-N/A-
8/3/2016,California,-N/A-
6/30/2016,California,-N/A-
6/30/2016,California,-N/A-
7/6/2016,California,-N/A-
7/30/2016,California,-N/A-
7/18/2016,California,-N/A-
7/26/2016,California,-N/A-
7/1/2016,California,-N/A-
7/30/2016,California,-N/A-
7/6/2016,California,-N/A-
7/24/2016,California,-N/A-
8/2/2016,California,-N/A-
6/22/2016,California,-N/A-
8/2/2016,California,-N/A-
8/4/2016,California,-N/A-
7/21/2016,California,-N/A-
7/30/2016,California,-N/A-
7/23/2016,California,-N/A-
7/29/2016,California,-N/A-
6/21/2016,California,-N/A-
8/3/2016,California,-N/A-
7/30/2016,California,-N/A-
6/30/2016,California,-N/A-
6/30/2016,California,-N/A-
7/27/2016,California,-N/A-
8/3/2016,California,-N/A-
8/2/2016,California,-N/A-
7/21/2016,California,-N/A-
8/2/2016,California,-N/A-
7/6/2016,California,-N/A-
8/2/2016,California,-N/A-
7/31/2016,California,-N/A-
8/3/2016,California,-N/A-
8/3/2016,California,-N/A-
8/2/2016,California,-N/A-
8/4/2016,California,-N/A-
7/18/2016,California,-N/A-
6/30/2016,California,-N/A-
8/2/2016,California,-N/A-
8/3/2016,California,-N/A-
8/10/2016,California,-N/A-
7/25/2016,California,-N/A-
10/27/2015,California,-N/A-
1/16/2016,California,-N/A-
12/13/2015,California,-N/A-
7/1/2016,California,-N/A-
7/8/2016,California,-N/A-
7/18/2016,California,-N/A-
8/3/2016,California,-N/A-
8/2/2016,California,-N/A-
7/23/2016,California,-N/A-
7/21/2016,California,-N/A-
7/18/2016,California,-N/A-
8/3/2016,California,-N/A-
8/2/2016,California,-N/A-
7/28/2016,California,-N/A-
10/27/2015,California,-N/A-
6/30/2016,California,-N/A-
7/18/2016,California,-N/A-
8/2/2016,California,-N/A-
7/17/2016,California,-N/A-
8/2/2016,California,-N/A-
8/10/2016,California,-N/A-
8/1/2016,California,-N/A-
7/18/2016,California,-N/A-
7/26/2016,California,-N/A-
7/1/2016,California,-N/A-
8/10/2016,California,-N/A-
7/25/2016,California,-N/A-
7/6/2016,California,-N/A-
8/2/2016,California,-N/A-
8/3/2016,California,-N/A-
7/18/2016,California,-N/A-
8/2/2016,California,-N/A-
8/3/2016,California,-N/A-
8/3/2016,California,-N/A-
6/30/2016,California,-N/A-
7/7/2016,California,-N/A-
6/21/2016,California,-N/A-
8/3/2016,California,-N/A-
7/18/2016,California,-N/A-
7/30/2016,California,-N/A-
7/29/2016,California,-N/A-
7/29/2016,California,-N/A-
8/3/2016,California,-N/A-
8/3/2016,California,-N/A-
6/30/2016,California,-N/A-
8/3/2016,California,-N/A-
8/10/2016,California,-N/A-
8/2/2016,California,-N/A-
7/21/2016,California,-N/A-
7/27/2016,California,-N/A-
8/10/2016,California,-N/A-
7/1/2016,California,-N/A-
7/6/2016,California,-N/A-
7/6/2016,California,-N/A-
8/2/2016,California,-N/A-
8/2/2016,California,-N/A-
7/19/2016,California,-N/A-
6/23/2016,California,-N/A-
7/18/2016,California,-N/A-
5/28/2013,NewJersey,H10Nx
5/18/2013,NewJersey,H10Nx
5/18/2013,NewJersey,H16N3
5/21/2013,NewJersey,H10Nx
5/18/2013,NewJersey,H10Nx
5/26/2012,NewJersey,HxN6
9/12/2012,Minnesota,H1N1
9/23/2012,Texas,-N/A-
9/20/2013,Texas,H3Nx
9/2/2012,Minnesota,HxNx
5/24/2012,NewJersey,H12N3
5/22/2013,NewJersey,H10N7
5/28/2013,NewJersey,H10Nx
5/26/2013,NewJersey,HxNx
5/26/2013,NewJersey,H10N7
5/18/2012,NewJersey,H12N1
5/20/2012,NewJersey,H12N1
5/27/2012,NewJersey,H12N1
5/29/2013,NewJersey,HxNx
5/28/2012,NewJersey,H1N1
5/22/2012,NewJersey,H12N3
5/26/2013,NewJersey,HxNx
5/23/2012,NewJersey,H5N3
5/21/2013,NewJersey,HxNx
5/20/2013,NewJersey,H11Nx
5/27/2012,NewJersey,H12N3
5/16/2013,NewJersey,H10N9
5/22/2012,NewJersey,H1N1
5/19/2013,NewJersey,H10Nx
3/9/2012,Florida,H5N9
1/19/2013,Florida,-N/A-
5/18/2012,NewJersey,H6N1
5/24/2012,NewJersey,H7N7
5/24/2012,NewJersey,H1N1
5/16/2013,NewJersey,H10Nx
3/10/2012,Florida,H5N9
5/29/2013,NewJersey,H10Nx
5/27/2013,NewJersey,H10N7
5/29/2012,NewJersey,H12N3
5/18/2013,NewJersey,H10Nx
5/26/2013,NewJersey,H10N7
5/22/2013,NewJersey,HxNx
5/22/2012,NewJersey,H12N3
5/15/2013,NewJersey,HxNx
5/19/2013,NewJersey,HxNx
5/28/2013,NewJersey,HxNx
5/15/2013,NewJersey,H10Nx
5/22/2012,NewJersey,H6N1
5/22/2012,NewJersey,H12N1
5/27/2012,NewJersey,H12N3
5/15/2013,NewJersey,H10Nx
5/18/2013,NewJersey,HxNx
5/22/2012,NewJersey,H1N1
5/26/2012,NewJersey,H1N1
5/20/2012,NewJersey,H12N1
5/29/2012,NewJersey,H1N1
5/21/2013,NewJersey,H10Nx
5/19/2013,NewJersey,HxNx
5/22/2013,NewJersey,H10Nx
5/28/2013,NewJersey,H10N1
5/15/2013,NewJersey,H16Nx
5/26/2013,NewJersey,H10N2
5/22/2012,NewJersey,H6N1
5/7/2012,Florida,H6N1
5/21/2013,NewJersey,H10N9
5/29/2013,NewJersey,HxNx
5/18/2012,NewJersey,H5N9
5/20/2012,NewJersey,H12N3
5/22/2013,NewJersey,HxNx
5/18/2013,NewJersey,H10Nx
5/16/2013,NewJersey,H10Nx
5/28/2013,NewJersey,H10Nx
5/27/2012,NewJersey,H1N1
5/21/2013,NewJersey,HxNx
5/22/2013,NewJersey,H10N7
5/27/2012,NewJersey,H12N3
5/20/2012,NewJersey,H1N8
5/22/2013,NewJersey,H10N8
5/26/2013,NewJersey,HxNx
5/28/2013,NewJersey,H10N1
5/15/2013,NewJersey,HxNx
5/26/2013,NewJersey,H11Nx
5/21/2013,NewJersey,HxNx
5/26/2013,NewJersey,HxNx
5/22/2012,NewJersey,H1N1
5/21/2013,NewJersey,HxNx
5/20/2012,NewJersey,H12N1
5/20/2012,NewJersey,H1N1
5/19/2013,NewJersey,HxNx
5/22/2012,NewJersey,H1N1
5/21/2013,NewJersey,HxNx
5/23/2012,NewJersey,H12N1
5/8/2012,Florida,H6N1
5/23/2012,NewJersey,H1N1
5/15/2013,NewJersey,H10Nx
5/26/2013,NewJersey,HxNx
5/24/2012,NewJersey,H12N3
5/15/2013,NewJersey,HxNx
5/26/2013,NewJersey,HxNx
5/26/2013,NewJersey,H10Nx
5/29/2013,NewJersey,H10Nx
5/26/2013,NewJersey,H10N7
5/21/2013,NewJersey,H11N2
5/20/2013,NewJersey,H10N7
5/19/2013,NewJersey,H6Nx
5/19/2013,NewJersey,HxNx
5/26/2013,NewJersey,H10Nx
5/16/2012,NewJersey,H1N1
5/26/2013,NewJersey,H10N7
5/25/2012,NewJersey,H12N3
5/21/2013,NewJersey,HxNx
5/15/2013,NewJersey,HxNx
5/28/2013,NewJersey,H10N1
5/26/2012,NewJersey,H1N1
5/26/2013,NewJersey,H10Nx
5/23/2012,NewJersey,-N/A-
5/27/2013,NewJersey,H10Nx
5/26/2013,NewJersey,HxNx
5/28/2013,NewJersey,H11Nx
5/28/2013,NewJersey,HxNx
5/23/2012,NewJersey,H1N1
5/22/2012,NewJersey,H12N1
5/27/2012,NewJersey,H12N3
5/27/2012,NewJersey,H12N3
5/26/2013,NewJersey,H11N8
5/27/2013,NewJersey,H10N7
5/22/2013,NewJersey,HxNx
5/23/2012,NewJersey,H9N1
5/25/2012,NewJersey,H1N1
5/20/2012,NewJersey,H7N7
5/26/2013,NewJersey,H10Nx
5/24/2012,NewJersey,H1N8
5/7/2012,Florida,H6N1
5/24/2012,NewJersey,H6N1
5/7/2012,Florida,H6N1
5/28/2012,NewJersey,H1N3
5/22/2013,NewJersey,H10Nx
5/25/2012,NewJersey,H12N1
5/28/2012,NewJersey,H12N1
5/16/2013,NewJersey,H10Nx
5/22/2013,NewJersey,H11N2
5/21/2013,NewJersey,HxNx
5/28/2013,NewJersey,H10Nx
5/28/2013,NewJersey,H10Nx
5/26/2013,NewJersey,H10Nx
5/28/2013,NewJersey,H10Nx
5/18/2013,NewJersey,H10Nx
5/29/2013,NewJersey,H10N2
5/16/2013,NewJersey,H10N9
5/26/2012,NewJersey,H12N1
5/26/2013,NewJersey,H10N8
5/27/2012,NewJersey,H1N1
5/25/2012,NewJersey,H1N1
5/21/2013,NewJersey,HxNx
5/24/2012,NewJersey,H1N8
5/16/2012,NewJersey,H13N6
5/28/2012,NewJersey,H1N8
5/28/2013,NewJersey,H10Nx
5/27/2013,NewJersey,H10N2
5/26/2013,NewJersey,H10N1
5/26/2013,NewJersey,HxNx
5/27/2012,NewJersey,H12N3
5/26/2012,NewJersey,H12N8
5/24/2012,NewJersey,H1N1
3/9/2012,Florida,H5N9
5/26/2013,NewJersey,H10Nx
5/25/2012,NewJersey,H12N3
5/27/2012,NewJersey,H7N3
5/25/2013,NewJersey,HxNx
5/28/2013,NewJersey,H11N7
5/27/2013,NewJersey,H10N8
5/27/2012,NewJersey,H1N1
5/22/2013,NewJersey,HxNx
5/26/2012,NewJersey,H1N1
5/29/2013,NewJersey,H10N7
5/22/2013,NewJersey,H10N7
5/22/2012,NewJersey,H10N8
5/21/2013,NewJersey,H10Nx
5/22/2013,NewJersey,H10Nx
5/22/2012,NewJersey,H12N3
5/26/2013,NewJersey,H10Nx
5/28/2013,NewJersey,H10N1
5/22/2012,NewJersey,H1N1
5/22/2012,NewJersey,H6N1
5/29/2013,NewJersey,H10Nx
5/21/2013,NewJersey,HxNx
5/21/2013,NewJersey,HxNx
5/27/2012,NewJersey,H1N1
5/26/2013,NewJersey,H10Nx
5/7/2012,Florida,H6N1
5/19/2013,NewJersey,H10N9
5/20/2013,NewJersey,HxNx
5/22/2012,NewJersey,H1N8
5/21/2013,NewJersey,HxNx
5/25/2012,NewJersey,H1N1
5/26/2013,NewJersey,H11Nx
5/28/2013,NewJersey,H10Nx
5/28/2013,NewJersey,HxNx
5/26/2013,NewJersey,H10N8
5/20/2012,NewJersey,H1N8
5/25/2012,NewJersey,H1N1
5/21/2013,NewJersey,H10Nx
5/23/2012,NewJersey,H1N1
5/22/2013,NewJersey,H10N2
5/25/2012,NewJersey,H1N1
5/27/2012,NewJersey,H1N1
5/22/2012,NewJersey,H6N1
5/26/2012,NewJersey,H12N3
5/16/2013,NewJersey,HxNx
5/26/2013,NewJersey,H10Nx
5/26/2013,NewJersey,H10Nx
5/15/2013,NewJersey,H11Nx
5/26/2013,NewJersey,H10Nx
5/22/2013,NewJersey,H10Nx
5/28/2013,NewJersey,HxNx
5/22/2012,NewJersey,H7N7
5/26/2013,NewJersey,HxNx
5/26/2013,NewJersey,HxNx
5/26/2013,NewJersey,HxNx
5/18/2012,NewJersey,H1N8
5/26/2012,NewJersey,H12N3
5/20/2012,NewJersey,H9N1
5/15/2013,NewJersey,H11N2
5/21/2013,NewJersey,HxNx
5/29/2013,NewJersey,HxNx
5/29/2013,NewJersey,H10N1
5/29/2013,NewJersey,H10Nx
5/18/2012,NewJersey,H1N1
5/19/2013,NewJersey,HxNx
5/22/2012,NewJersey,H7N7
5/28/2013,NewJersey,H10N7
5/26/2013,NewJersey,H10Nx
5/29/2013,NewJersey,HxNx
5/26/2013,NewJersey,HxNx
5/15/2013,NewJersey,H10N2
5/21/2013,NewJersey,H10N8
5/28/2013,NewJersey,HxNx
