CollectionDate,State,Subtype
2/14/2014,Georgia,-N/A-
12/30/2013,Georgia,-N/A-
2/21/2013,Illinois,-N/A-
12/21/2012,Oklahoma,-N/A-
2/4/2014,Georgia,-N/A-
11/21/2013,Oklahoma,-N/A-
2/11/2014,Oklahoma,-N/A-
1/6/2014,Georgia,-N/A-
11/19/2013,Oklahoma,-N/A-
10/28/2013,Illinois,-N/A-
3/20/2013,Illinois,-N/A-
12/20/2012,Oklahoma,-N/A-
1/27/2014,Illinois,-N/A-
1/4/2013,Georgia,-N/A-
2/12/2013,Illinois,-N/A-
10/30/2013,Nebraska,-N/A-
12/30/2013,Georgia,-N/A-
1/23/2013,Illinois,-N/A-
10/1/2012,Oklahoma,-N/A-
11/20/2013,Illinois,-N/A-
1/15/2014,Nebraska,-N/A-
2/14/2014,Georgia,-N/A-
1/23/2014,Georgia,-N/A-
2/13/2014,Illinois,-N/A-
2/10/2014,Oklahoma,-N/A-
12/3/2013,Georgia,-N/A-
11/12/2012,Nebraska,-N/A-
11/20/2013,Illinois,-N/A-
12/18/2013,Illinois,-N/A-
12/30/2013,Illinois,-N/A-
11/20/2013,Illinois,-N/A-
10/23/2012,Illinois,-N/A-
1/15/2014,Oklahoma,-N/A-
12/3/2013,Georgia,-N/A-
4/15/2013,Georgia,-N/A-
2/11/2014,Oklahoma,-N/A-
11/18/2013,Oklahoma,-N/A-
1/15/2014,Oklahoma,-N/A-
11/19/2013,Oklahoma,-N/A-
2/21/2013,Illinois,-N/A-
9/24/2012,Illinois,-N/A-
11/18/2013,Oklahoma,-N/A-
1/19/2014,Georgia,-N/A-
11/21/2013,Oklahoma,-N/A-
2/14/2014,Georgia,-N/A-
4/16/2013,Illinois,-N/A-
1/13/2014,Nebraska,-N/A-
1/15/2014,Nebraska,-N/A-
1/15/2014,Nebraska,-N/A-
12/30/2013,Nebraska,-N/A-
2/14/2014,Georgia,-N/A-
10/1/2012,Oklahoma,-N/A-
11/25/2013,Georgia,-N/A-
12/30/2013,Nebraska,-N/A-
12/30/2013,Georgia,-N/A-
10/30/2013,Nebraska,-N/A-
2/21/2013,Illinois,-N/A-
11/19/2013,Nebraska,-N/A-
1/31/2014,Nebraska,-N/A-
1/31/2014,Nebraska,-N/A-
1/15/2014,Oklahoma,-N/A-
1/15/2014,Oklahoma,-N/A-
2/13/2014,Illinois,-N/A-
4/15/2013,Illinois,-N/A-
10/22/2012,Illinois,-N/A-
11/18/2013,Oklahoma,-N/A-
10/3/2012,Oklahoma,-N/A-
12/3/2013,Georgia,-N/A-
1/15/2014,Oklahoma,-N/A-
1/19/2014,Georgia,-N/A-
1/20/2014,Illinois,-N/A-
11/18/2013,Oklahoma,-N/A-
5/3/2013,Illinois,-N/A-
2/14/2014,Georgia,-N/A-
1/15/2014,Nebraska,-N/A-
1/29/2013,Oklahoma,-N/A-
4/17/2013,Nebraska,-N/A-
12/30/2013,Georgia,-N/A-
11/8/2013,Illinois,-N/A-
12/30/2013,Georgia,-N/A-
11/11/2013,Nebraska,-N/A-
1/23/2013,Illinois,-N/A-
2/12/2013,Illinois,-N/A-
2/6/2013,Nebraska,-N/A-
2/21/2013,Illinois,-N/A-
12/27/2012,Illinois,-N/A-
2/11/2014,Oklahoma,-N/A-
12/18/2013,Illinois,-N/A-
3/25/2013,Oklahoma,-N/A-
12/18/2013,Oklahoma,-N/A-
1/13/2014,Nebraska,-N/A-
12/16/2013,Oklahoma,-N/A-
12/27/2012,Illinois,-N/A-
11/19/2013,Illinois,-N/A-
12/30/2013,Nebraska,-N/A-
11/21/2013,Illinois,-N/A-
11/18/2013,Oklahoma,-N/A-
11/20/2013,Oklahoma,-N/A-
11/27/2013,Illinois,-N/A-
10/18/2012,Nebraska,-N/A-
12/21/2012,Nebraska,-N/A-
3/6/2013,Illinois,-N/A-
1/13/2015,Massachusetts,-N/A-
1/13/2015,Massachusetts,-N/A-
1/13/2015,Massachusetts,-N/A-
1/12/2015,Massachusetts,-N/A-
1/12/2015,Massachusetts,-N/A-
1/12/2015,Massachusetts,-N/A-
1/14/2015,Massachusetts,-N/A-
1/15/2015,Massachusetts,-N/A-
5/28/2015,Alaska,-N/A-
1/12/2015,Massachusetts,-N/A-
1/16/2016,Massachusetts,-N/A-
1/13/2015,Massachusetts,-N/A-
8/31/2012,Ohio,H3N2
7/31/2013,Indiana,H3N2
8/31/2012,Ohio,H3N2
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
11/30/2012,Kentucky,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
2/28/2013,Texas,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
10/31/2013,Texas,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
11/30/2012,Kentucky,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/30/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
6/30/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/30/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
8/30/2013,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
2/28/2013,Texas,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
2/28/2013,Texas,-N/A-
7/31/2013,Indiana,-N/A-
2/28/2013,Texas,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
2/28/2013,Texas,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Iowa,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/30/2013,Ohio,-N/A-
10/31/2013,Texas,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
11/30/2012,Kentucky,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
11/30/2012,Kentucky,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
10/31/2013,Texas,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
10/31/2013,Texas,-N/A-
6/30/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
6/30/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/30/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/30/2013,Ohio,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
10/31/2013,Texas,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
6/30/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
6/30/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
11/30/2012,Kentucky,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/30/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
2/28/2013,Texas,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
2/28/2013,Texas,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
2/28/2013,Texas,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
11/30/2012,Kentucky,-N/A-
8/31/2013,Colorado,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
6/30/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
6/30/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
6/30/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
6/30/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
10/31/2013,Texas,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
6/30/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
10/31/2013,Texas,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/30/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/30/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Iowa,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
2/28/2013,Texas,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
9/30/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/30/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2013,Iowa,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2012,Ohio,-N/A-
6/30/2012,Ohio,-N/A-
8/31/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/31/2013,Indiana,-N/A-
8/31/2013,Indiana,-N/A-
8/30/2013,Ohio,-N/A-
8/31/2012,Ohio,-N/A-
7/31/2013,Indiana,-N/A-
7/16/2014,Ohio,H3N2
7/30/2014,Indiana,-N/A-
6/20/2014,Indiana,H3N2
7/12/2014,Indiana,-N/A-
7/25/2014,Indiana,H1N1
8/4/2014,Ohio,H3N2
7/10/2014,Ohio,-N/A-
7/16/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
8/1/2014,Indiana,H3N2
8/2/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
11/9/2014,Kentucky,-N/A-
8/2/2014,Indiana,H3N2
8/2/2014,Indiana,-N/A-
11/10/2014,Kentucky,-N/A-
11/10/2014,Kentucky,-N/A-
7/18/2014,Indiana,H3N2
7/25/2014,Indiana,H1N1
11/10/2014,Kentucky,H3N2
11/10/2014,Kentucky,H3N2
7/26/2014,Indiana,H3N2
8/7/2014,Ohio,H3N2
9/8/2014,Iowa,H1N1
6/20/2014,Indiana,Mixed
7/26/2014,Indiana,H3N2
7/10/2014,Indiana,-N/A-
6/21/2014,Indiana,H1N2
8/4/2014,Ohio,-N/A-
7/16/2014,Ohio,-N/A-
7/16/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/1/2014,Indiana,-N/A-
11/9/2014,Kentucky,-N/A-
7/18/2014,Indiana,-N/A-
7/18/2014,Indiana,-N/A-
6/20/2014,Indiana,H3N2
7/18/2014,Indiana,-N/A-
7/18/2014,Indiana,H3N2
7/20/2014,Iowa,-N/A-
8/3/2014,Indiana,-N/A-
7/17/2014,Iowa,-N/A-
7/10/2014,Ohio,-N/A-
8/16/2014,Ohio,-N/A-
11/10/2014,Kentucky,-N/A-
8/3/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
8/2/2014,Indiana,-N/A-
